Datetime,MW
6/10/18 4:00,2496
6/10/18 3:00,2609
6/10/18 2:00,2752
6/10/18 1:00,2930
6/10/18 0:00,3143
6/9/18 23:00,3396
6/9/18 22:00,3576
6/9/18 21:00,3654
6/9/18 20:00,3806
6/9/18 19:00,4003
6/9/18 18:00,4153
6/9/18 17:00,4331
6/9/18 16:00,4279
6/9/18 15:00,4173
6/9/18 14:00,4046
6/9/18 13:00,3852
6/9/18 12:00,3653
6/9/18 11:00,3398
6/9/18 10:00,3124
6/9/18 9:00,2842
6/9/18 8:00,2604
6/9/18 7:00,2442
6/9/18 6:00,2438
6/9/18 5:00,2410
6/9/18 4:00,2440
6/9/18 3:00,2548
6/9/18 2:00,2650
6/9/18 1:00,2841
6/9/18 0:00,3084
6/8/18 23:00,3308
6/8/18 22:00,3510
6/8/18 21:00,3608
6/8/18 20:00,3801
6/8/18 19:00,4121
6/8/18 18:00,4307
6/8/18 17:00,4340
6/8/18 16:00,4458
6/8/18 15:00,4461
6/8/18 14:00,4331
6/8/18 13:00,4198
6/8/18 12:00,4067
6/8/18 11:00,3832
6/8/18 10:00,3605
6/8/18 9:00,3384
6/8/18 8:00,3152
6/8/18 7:00,2963
6/8/18 6:00,2794
6/8/18 5:00,2705
6/8/18 4:00,2707
6/8/18 3:00,2787
6/8/18 2:00,2940
6/8/18 1:00,3194
6/8/18 0:00,3476
6/7/18 23:00,3756
6/7/18 22:00,3985
6/7/18 21:00,4013
6/7/18 20:00,4163
6/7/18 19:00,4258
6/7/18 18:00,4269
6/7/18 17:00,4141
6/7/18 16:00,4018
6/7/18 15:00,3826
6/7/18 14:00,3669
6/7/18 13:00,3485
6/7/18 12:00,3331
6/7/18 11:00,3211
6/7/18 10:00,3058
6/7/18 9:00,2884
6/7/18 8:00,2730
6/7/18 7:00,2578
6/7/18 6:00,2406
6/7/18 5:00,2290
6/7/18 4:00,2289
6/7/18 3:00,2341
6/7/18 2:00,2412
6/7/18 1:00,2584
6/7/18 0:00,2803
6/6/18 23:00,3084
6/6/18 22:00,3295
6/6/18 21:00,3379
6/6/18 20:00,3522
6/6/18 19:00,3625
6/6/18 18:00,3663
6/6/18 17:00,3617
6/6/18 16:00,3530
6/6/18 15:00,3417
6/6/18 14:00,3359
6/6/18 13:00,3283
6/6/18 12:00,3218
6/6/18 11:00,3137
6/6/18 10:00,3046
6/6/18 9:00,2940
6/6/18 8:00,2811
6/6/18 7:00,2627
6/6/18 6:00,2488
6/6/18 5:00,2419
6/6/18 4:00,2420
6/6/18 3:00,2472
6/6/18 2:00,2593
6/6/18 1:00,2729
6/6/18 0:00,2963
6/5/18 23:00,3212
6/5/18 22:00,3397
6/5/18 21:00,3477
6/5/18 20:00,3612
6/5/18 19:00,3737
6/5/18 18:00,3763
6/5/18 17:00,3744
6/5/18 16:00,3658
6/5/18 15:00,3545
6/5/18 14:00,3436
6/5/18 13:00,3328
6/5/18 12:00,3215
6/5/18 11:00,3116
6/5/18 10:00,2988
6/5/18 9:00,2852
6/5/18 8:00,2700
6/5/18 7:00,2527
6/5/18 6:00,2376
6/5/18 5:00,2227
6/5/18 4:00,2211
6/5/18 3:00,2298
6/5/18 2:00,2369
6/5/18 1:00,2520
6/5/18 0:00,2758
6/4/18 23:00,3073
6/4/18 22:00,3283
6/4/18 21:00,3403
6/4/18 20:00,3536
6/4/18 19:00,3651
6/4/18 18:00,3684
6/4/18 17:00,3657
6/4/18 16:00,3576
6/4/18 15:00,3492
6/4/18 14:00,3417
6/4/18 13:00,3346
6/4/18 12:00,3248
6/4/18 11:00,3185
6/4/18 10:00,3049
6/4/18 9:00,2909
6/4/18 8:00,2757
6/4/18 7:00,2540
6/4/18 6:00,2414
6/4/18 5:00,2287
6/4/18 4:00,2279
6/4/18 3:00,2322
6/4/18 2:00,2453
6/4/18 1:00,2605
6/4/18 0:00,2842
6/3/18 23:00,3120
6/3/18 22:00,3310
6/3/18 21:00,3345
6/3/18 20:00,3482
6/3/18 19:00,3548
6/3/18 18:00,3594
6/3/18 17:00,3651
6/3/18 16:00,3596
6/3/18 15:00,3617
6/3/18 14:00,3633
6/3/18 13:00,3578
6/3/18 12:00,3407
6/3/18 11:00,3205
6/3/18 10:00,2935
6/3/18 9:00,2706
6/3/18 8:00,2537
6/3/18 7:00,2453
6/3/18 6:00,2458
6/3/18 5:00,2452
6/3/18 4:00,2527
6/3/18 3:00,2623
6/3/18 2:00,2798
6/3/18 1:00,2978
6/3/18 0:00,3234
6/2/18 23:00,3496
6/2/18 22:00,3641
6/2/18 21:00,3643
6/2/18 20:00,3748
6/2/18 19:00,3866
6/2/18 18:00,3862
6/2/18 17:00,3814
6/2/18 16:00,3747
6/2/18 15:00,3778
6/2/18 14:00,3668
6/2/18 13:00,3593
6/2/18 12:00,3411
6/2/18 11:00,3223
6/2/18 10:00,3066
6/2/18 9:00,2851
6/2/18 8:00,2605
6/2/18 7:00,2441
6/2/18 6:00,2412
6/2/18 5:00,2376
6/2/18 4:00,2423
6/2/18 3:00,2491
6/2/18 2:00,2615
6/2/18 1:00,2773
6/2/18 0:00,3002
6/1/18 23:00,3247
6/1/18 22:00,3420
6/1/18 21:00,3494
6/1/18 20:00,3631
6/1/18 19:00,3851
6/1/18 18:00,4048
6/1/18 17:00,4172
6/1/18 16:00,4105
6/1/18 15:00,3975
6/1/18 14:00,3870
6/1/18 13:00,3710
6/1/18 12:00,3657
6/1/18 11:00,3522
6/1/18 10:00,3356
6/1/18 9:00,3224
6/1/18 8:00,3111
6/1/18 7:00,2950
6/1/18 6:00,2736
6/1/18 5:00,2583
6/1/18 4:00,2569
6/1/18 3:00,2635
6/1/18 2:00,2703
6/1/18 1:00,2922
6/1/18 0:00,3152
5/31/18 23:00,3437
5/31/18 22:00,3614
5/31/18 21:00,3640
5/31/18 20:00,3710
5/31/18 19:00,3783
5/31/18 18:00,3913
5/31/18 17:00,4177
5/31/18 16:00,4690
5/31/18 15:00,4619
5/31/18 14:00,4508
5/31/18 13:00,4330
5/31/18 12:00,4192
5/31/18 11:00,4010
5/31/18 10:00,3815
5/31/18 9:00,3585
5/31/18 8:00,3348
5/31/18 7:00,3102
5/31/18 6:00,2925
5/31/18 5:00,2783
5/31/18 4:00,2778
5/31/18 3:00,2851
5/31/18 2:00,2938
5/31/18 1:00,3135
5/31/18 0:00,3392
5/30/18 23:00,3672
5/30/18 22:00,3876
5/30/18 21:00,4012
5/30/18 20:00,4110
5/30/18 19:00,4195
5/30/18 18:00,4205
5/30/18 17:00,4094
5/30/18 16:00,4069
5/30/18 15:00,4151
5/30/18 14:00,4298
5/30/18 13:00,4259
5/30/18 12:00,4216
5/30/18 11:00,4130
5/30/18 10:00,3950
5/30/18 9:00,3678
5/30/18 8:00,3482
5/30/18 7:00,3274
5/30/18 6:00,3086
5/30/18 5:00,2946
5/30/18 4:00,2962
5/30/18 3:00,3057
5/30/18 2:00,3207
5/30/18 1:00,3387
5/30/18 0:00,3640
5/29/18 23:00,3946
5/29/18 22:00,4181
5/29/18 21:00,4299
5/29/18 20:00,4316
5/29/18 19:00,4401
5/29/18 18:00,4448
5/29/18 17:00,4547
5/29/18 16:00,4542
5/29/18 15:00,4394
5/29/18 14:00,4233
5/29/18 13:00,4047
5/29/18 12:00,3822
5/29/18 11:00,3651
5/29/18 10:00,3497
5/29/18 9:00,3368
5/29/18 8:00,3243
5/29/18 7:00,3037
5/29/18 6:00,2825
5/29/18 5:00,2699
5/29/18 4:00,2703
5/29/18 3:00,2771
5/29/18 2:00,2899
5/29/18 1:00,3138
5/29/18 0:00,3404
5/28/18 23:00,3743
5/28/18 22:00,4009
5/28/18 21:00,4109
5/28/18 20:00,4187
5/28/18 19:00,4356
5/28/18 18:00,4453
5/28/18 17:00,4446
5/28/18 16:00,4354
5/28/18 15:00,4285
5/28/18 14:00,4163
5/28/18 13:00,4018
5/28/18 12:00,3822
5/28/18 11:00,3511
5/28/18 10:00,3177
5/28/18 9:00,2844
5/28/18 8:00,2582
5/28/18 7:00,2470
5/28/18 6:00,2474
5/28/18 5:00,2467
5/28/18 4:00,2512
5/28/18 3:00,2639
5/28/18 2:00,2778
5/28/18 1:00,3006
5/28/18 0:00,3266
5/27/18 23:00,3573
5/27/18 22:00,3788
5/27/18 21:00,3863
5/27/18 20:00,3973
5/27/18 19:00,4092
5/27/18 18:00,4181
5/27/18 17:00,4185
5/27/18 16:00,4120
5/27/18 15:00,4009
5/27/18 14:00,3879
5/27/18 13:00,3710
5/27/18 12:00,3495
5/27/18 11:00,3235
5/27/18 10:00,2966
5/27/18 9:00,2699
5/27/18 8:00,2472
5/27/18 7:00,2365
5/27/18 6:00,2387
5/27/18 5:00,2399
5/27/18 4:00,2441
5/27/18 3:00,2522
5/27/18 2:00,2602
5/27/18 1:00,2815
5/27/18 0:00,3009
5/26/18 23:00,3278
5/26/18 22:00,3445
5/26/18 21:00,3498
5/26/18 20:00,3602
5/26/18 19:00,3657
5/26/18 18:00,3608
5/26/18 17:00,3659
5/26/18 16:00,3894
5/26/18 15:00,3908
5/26/18 14:00,3799
5/26/18 13:00,3674
5/26/18 12:00,3499
5/26/18 11:00,3253
5/26/18 10:00,3039
5/26/18 9:00,2859
5/26/18 8:00,2589
5/26/18 7:00,2483
5/26/18 6:00,2473
5/26/18 5:00,2447
5/26/18 4:00,2495
5/26/18 3:00,2578
5/26/18 2:00,2719
5/26/18 1:00,2939
5/26/18 0:00,3205
5/25/18 23:00,3513
5/25/18 22:00,3757
5/25/18 21:00,3868
5/25/18 20:00,4075
5/25/18 19:00,4240
5/25/18 18:00,4304
5/25/18 17:00,4269
5/25/18 16:00,4197
5/25/18 15:00,4104
5/25/18 14:00,3957
5/25/18 13:00,3805
5/25/18 12:00,3628
5/25/18 11:00,3441
5/25/18 10:00,3224
5/25/18 9:00,3015
5/25/18 8:00,2852
5/25/18 7:00,2671
5/25/18 6:00,2488
5/25/18 5:00,2377
5/25/18 4:00,2393
5/25/18 3:00,2443
5/25/18 2:00,2586
5/25/18 1:00,2764
5/25/18 0:00,3051
5/24/18 23:00,3371
5/24/18 22:00,3679
5/24/18 21:00,3778
5/24/18 20:00,3944
5/24/18 19:00,4057
5/24/18 18:00,4093
5/24/18 17:00,4032
5/24/18 16:00,3893
5/24/18 15:00,3799
5/24/18 14:00,3671
5/24/18 13:00,3505
5/24/18 12:00,3403
5/24/18 11:00,3634
5/24/18 10:00,3162
5/24/18 9:00,3000
5/24/18 8:00,2849
5/24/18 7:00,2666
5/24/18 6:00,2474
5/24/18 5:00,2349
5/24/18 4:00,2340
5/24/18 3:00,2413
5/24/18 2:00,2517
5/24/18 1:00,2675
5/24/18 0:00,2978
5/23/18 23:00,3298
5/23/18 22:00,3574
5/23/18 21:00,3668
5/23/18 20:00,3844
5/23/18 19:00,3971
5/23/18 18:00,4026
5/23/18 17:00,4012
5/23/18 16:00,3931
5/23/18 15:00,3831
5/23/18 14:00,3748
5/23/18 13:00,3646
5/23/18 12:00,3494
5/23/18 11:00,3399
5/23/18 10:00,3248
5/23/18 9:00,3126
5/23/18 8:00,2972
5/23/18 7:00,2784
5/23/18 6:00,2580
5/23/18 5:00,2465
5/23/18 4:00,2468
5/23/18 3:00,2554
5/23/18 2:00,2685
5/23/18 1:00,2899
5/23/18 0:00,3170
5/22/18 23:00,3507
5/22/18 22:00,3797
5/22/18 21:00,3862
5/22/18 20:00,4033
5/22/18 19:00,4216
5/22/18 18:00,4374
5/22/18 17:00,4329
5/22/18 16:00,4229
5/22/18 15:00,4115
5/22/18 14:00,3952
5/22/18 13:00,3794
5/22/18 12:00,3631
5/22/18 11:00,3472
5/22/18 10:00,3301
5/22/18 9:00,3217
5/22/18 8:00,3093
5/22/18 7:00,2973
5/22/18 6:00,2709
5/22/18 5:00,2585
5/22/18 4:00,2550
5/22/18 3:00,2621
5/22/18 2:00,2739
5/22/18 1:00,2907
5/22/18 0:00,3159
5/21/18 23:00,3467
5/21/18 22:00,3831
5/21/18 21:00,4031
5/21/18 20:00,4178
5/21/18 19:00,4341
5/21/18 18:00,4452
5/21/18 17:00,4427
5/21/18 16:00,4353
5/21/18 15:00,4235
5/21/18 14:00,4072
5/21/18 13:00,3874
5/21/18 12:00,3669
5/21/18 11:00,3477
5/21/18 10:00,3286
5/21/18 9:00,3110
5/21/18 8:00,2981
5/21/18 7:00,2816
5/21/18 6:00,2569
5/21/18 5:00,2426
5/21/18 4:00,2412
5/21/18 3:00,2457
5/21/18 2:00,2568
5/21/18 1:00,2714
5/21/18 0:00,2966
5/20/18 23:00,3242
5/20/18 22:00,3476
5/20/18 21:00,3573
5/20/18 20:00,3737
5/20/18 19:00,3961
5/20/18 18:00,4023
5/20/18 17:00,3894
5/20/18 16:00,3765
5/20/18 15:00,3687
5/20/18 14:00,3541
5/20/18 13:00,3416
5/20/18 12:00,3238
5/20/18 11:00,3038
5/20/18 10:00,2815
5/20/18 9:00,2572
5/20/18 8:00,2333
5/20/18 7:00,2242
5/20/18 6:00,2231
5/20/18 5:00,2223
5/20/18 4:00,2267
5/20/18 3:00,2324
5/20/18 2:00,2441
5/20/18 1:00,2589
5/20/18 0:00,2812
5/19/18 23:00,3006
5/19/18 22:00,3176
5/19/18 21:00,3187
5/19/18 20:00,3281
5/19/18 19:00,3356
5/19/18 18:00,3354
5/19/18 17:00,3364
5/19/18 16:00,3270
5/19/18 15:00,3170
5/19/18 14:00,3145
5/19/18 13:00,3081
5/19/18 12:00,2993
5/19/18 11:00,2913
5/19/18 10:00,2787
5/19/18 9:00,2662
5/19/18 8:00,2479
5/19/18 7:00,2375
5/19/18 6:00,2296
5/19/18 5:00,2267
5/19/18 4:00,2277
5/19/18 3:00,2354
5/19/18 2:00,2474
5/19/18 1:00,2605
5/19/18 0:00,2801
5/18/18 23:00,3001
5/18/18 22:00,3151
5/18/18 21:00,3194
5/18/18 20:00,3211
5/18/18 19:00,3287
5/18/18 18:00,3381
5/18/18 17:00,3415
5/18/18 16:00,3447
5/18/18 15:00,3430
5/18/18 14:00,3387
5/18/18 13:00,3361
5/18/18 12:00,3325
5/18/18 11:00,3260
5/18/18 10:00,3151
5/18/18 9:00,3094
5/18/18 8:00,2975
5/18/18 7:00,2789
5/18/18 6:00,2532
5/18/18 5:00,2397
5/18/18 4:00,2389
5/18/18 3:00,2437
5/18/18 2:00,2573
5/18/18 1:00,2725
5/18/18 0:00,2947
5/17/18 23:00,3204
5/17/18 22:00,3428
5/17/18 21:00,3464
5/17/18 20:00,3472
5/17/18 19:00,3559
5/17/18 18:00,3706
5/17/18 17:00,3832
5/17/18 16:00,3888
5/17/18 15:00,3905
5/17/18 14:00,3821
5/17/18 13:00,3721
5/17/18 12:00,3601
5/17/18 11:00,3402
5/17/18 10:00,3230
5/17/18 9:00,3123
5/17/18 8:00,2974
5/17/18 7:00,2787
5/17/18 6:00,2558
5/17/18 5:00,2416
5/17/18 4:00,2405
5/17/18 3:00,2454
5/17/18 2:00,2553
5/17/18 1:00,2696
5/17/18 0:00,2895
5/16/18 23:00,3164
5/16/18 22:00,3381
5/16/18 21:00,3388
5/16/18 20:00,3435
5/16/18 19:00,3473
5/16/18 18:00,3488
5/16/18 17:00,3619
5/16/18 16:00,3679
5/16/18 15:00,3686
5/16/18 14:00,3704
5/16/18 13:00,3683
5/16/18 12:00,3595
5/16/18 11:00,3510
5/16/18 10:00,3370
5/16/18 9:00,3243
5/16/18 8:00,3149
5/16/18 7:00,3020
5/16/18 6:00,2775
5/16/18 5:00,2634
5/16/18 4:00,2631
5/16/18 3:00,2711
5/16/18 2:00,2843
5/16/18 1:00,3027
5/16/18 0:00,3291
5/15/18 23:00,3620
5/15/18 22:00,3929
5/15/18 21:00,4018
5/15/18 20:00,4226
5/15/18 19:00,4411
5/15/18 18:00,4546
5/15/18 17:00,4618
5/15/18 16:00,4568
5/15/18 15:00,4462
5/15/18 14:00,4338
5/15/18 13:00,4192
5/15/18 12:00,4042
5/15/18 11:00,3856
5/15/18 10:00,3663
5/15/18 9:00,3486
5/15/18 8:00,3313
5/15/18 7:00,3117
5/15/18 6:00,2882
5/15/18 5:00,2764
5/15/18 4:00,2797
5/15/18 3:00,2904
5/15/18 2:00,3032
5/15/18 1:00,3238
5/15/18 0:00,3527
5/14/18 23:00,3874
5/14/18 22:00,4169
5/14/18 21:00,4301
5/14/18 20:00,4451
5/14/18 19:00,4460
5/14/18 18:00,4456
5/14/18 17:00,4485
5/14/18 16:00,4432
5/14/18 15:00,4413
5/14/18 14:00,4386
5/14/18 13:00,4260
5/14/18 12:00,4082
5/14/18 11:00,3860
5/14/18 10:00,3596
5/14/18 9:00,3382
5/14/18 8:00,3199
5/14/18 7:00,3007
5/14/18 6:00,2753
5/14/18 5:00,2608
5/14/18 4:00,2604
5/14/18 3:00,2678
5/14/18 2:00,2807
5/14/18 1:00,2976
5/14/18 0:00,3239
5/13/18 23:00,3550
5/13/18 22:00,3834
5/13/18 21:00,3875
5/13/18 20:00,3869
5/13/18 19:00,3946
5/13/18 18:00,3961
5/13/18 17:00,3933
5/13/18 16:00,3866
5/13/18 15:00,3772
5/13/18 14:00,3674
5/13/18 13:00,3565
5/13/18 12:00,3402
5/13/18 11:00,3208
5/13/18 10:00,2973
5/13/18 9:00,2686
5/13/18 8:00,2384
5/13/18 7:00,2301
5/13/18 6:00,2293
5/13/18 5:00,2299
5/13/18 4:00,2362
5/13/18 3:00,2483
5/13/18 2:00,2626
5/13/18 1:00,2814
5/13/18 0:00,3046
5/12/18 23:00,3304
5/12/18 22:00,3505
5/12/18 21:00,3536
5/12/18 20:00,3601
5/12/18 19:00,3705
5/12/18 18:00,3773
5/12/18 17:00,3777
5/12/18 16:00,3713
5/12/18 15:00,3666
5/12/18 14:00,3639
5/12/18 13:00,3574
5/12/18 12:00,3502
5/12/18 11:00,3348
5/12/18 10:00,3123
5/12/18 9:00,2864
5/12/18 8:00,2623
5/12/18 7:00,2502
5/12/18 6:00,2455
5/12/18 5:00,2425
5/12/18 4:00,2465
5/12/18 3:00,2536
5/12/18 2:00,2675
5/12/18 1:00,2863
5/12/18 0:00,3108
5/11/18 23:00,3361
5/11/18 22:00,3519
5/11/18 21:00,3548
5/11/18 20:00,3659
5/11/18 19:00,3819
5/11/18 18:00,3928
5/11/18 17:00,3944
5/11/18 16:00,3907
5/11/18 15:00,3812
5/11/18 14:00,3688
5/11/18 13:00,3556
5/11/18 12:00,3399
5/11/18 11:00,3273
5/11/18 10:00,3087
5/11/18 9:00,2972
5/11/18 8:00,2842
5/11/18 7:00,2652
5/11/18 6:00,2442
5/11/18 5:00,2312
5/11/18 4:00,2292
5/11/18 3:00,2354
5/11/18 2:00,2462
5/11/18 1:00,2621
5/11/18 0:00,2880
5/10/18 23:00,3152
5/10/18 22:00,3405
5/10/18 21:00,3445
5/10/18 20:00,3542
5/10/18 19:00,3625
5/10/18 18:00,3674
5/10/18 17:00,3653
5/10/18 16:00,3614
5/10/18 15:00,3565
5/10/18 14:00,3507
5/10/18 13:00,3451
5/10/18 12:00,3377
5/10/18 11:00,3317
5/10/18 10:00,3168
5/10/18 9:00,3043
5/10/18 8:00,2918
5/10/18 7:00,2752
5/10/18 6:00,2476
5/10/18 5:00,2318
5/10/18 4:00,2335
5/10/18 3:00,2393
5/10/18 2:00,2483
5/10/18 1:00,2614
5/10/18 0:00,2779
5/9/18 23:00,3043
5/9/18 22:00,3237
5/9/18 21:00,3238
5/9/18 20:00,3262
5/9/18 19:00,3368
5/9/18 18:00,3423
5/9/18 17:00,3364
5/9/18 16:00,3341
5/9/18 15:00,3410
5/9/18 14:00,3359
5/9/18 13:00,3246
5/9/18 12:00,3186
5/9/18 11:00,3107
5/9/18 10:00,2977
5/9/18 9:00,2862
5/9/18 8:00,2730
5/9/18 7:00,2565
5/9/18 6:00,2327
5/9/18 5:00,2188
5/9/18 4:00,2165
5/9/18 3:00,2217
5/9/18 2:00,2309
5/9/18 1:00,2402
5/9/18 0:00,2622
5/8/18 23:00,2899
5/8/18 22:00,3137
5/8/18 21:00,3164
5/8/18 20:00,3202
5/8/18 19:00,3260
5/8/18 18:00,3283
5/8/18 17:00,3240
5/8/18 16:00,3152
5/8/18 15:00,3098
5/8/18 14:00,3035
5/8/18 13:00,2973
5/8/18 12:00,2950
5/8/18 11:00,2903
5/8/18 10:00,2819
5/8/18 9:00,2777
5/8/18 8:00,2691
5/8/18 7:00,2554
5/8/18 6:00,2316
5/8/18 5:00,2178
5/8/18 4:00,2155
5/8/18 3:00,2177
5/8/18 2:00,2244
5/8/18 1:00,2344
5/8/18 0:00,2523
5/7/18 23:00,2747
5/7/18 22:00,2971
5/7/18 21:00,3009
5/7/18 20:00,3030
5/7/18 19:00,3092
5/7/18 18:00,3099
5/7/18 17:00,3076
5/7/18 16:00,3085
5/7/18 15:00,3083
5/7/18 14:00,3038
5/7/18 13:00,3015
5/7/18 12:00,2978
5/7/18 11:00,2908
5/7/18 10:00,2840
5/7/18 9:00,2797
5/7/18 8:00,2739
5/7/18 7:00,2592
5/7/18 6:00,2326
5/7/18 5:00,2168
5/7/18 4:00,2112
5/7/18 3:00,2109
5/7/18 2:00,2189
5/7/18 1:00,2272
5/7/18 0:00,2416
5/6/18 23:00,2609
5/6/18 22:00,2770
5/6/18 21:00,2755
5/6/18 20:00,2759
5/6/18 19:00,2824
5/6/18 18:00,2903
5/6/18 17:00,2891
5/6/18 16:00,2823
5/6/18 15:00,2752
5/6/18 14:00,2677
5/6/18 13:00,2621
5/6/18 12:00,2553
5/6/18 11:00,2477
5/6/18 10:00,2364
5/6/18 9:00,2250
5/6/18 8:00,2123
5/6/18 7:00,2075
5/6/18 6:00,2026
5/6/18 5:00,2000
5/6/18 4:00,2011
5/6/18 3:00,2037
5/6/18 2:00,2099
5/6/18 1:00,2188
5/6/18 0:00,2328
5/5/18 23:00,2486
5/5/18 22:00,2611
5/5/18 21:00,2604
5/5/18 20:00,2564
5/5/18 19:00,2584
5/5/18 18:00,2611
5/5/18 17:00,2620
5/5/18 16:00,2613
5/5/18 15:00,2640
5/5/18 14:00,2639
5/5/18 13:00,2670
5/5/18 12:00,2659
5/5/18 11:00,2643
5/5/18 10:00,2564
5/5/18 9:00,2476
5/5/18 8:00,2319
5/5/18 7:00,2247
5/5/18 6:00,2185
5/5/18 5:00,2122
5/5/18 4:00,2167
5/5/18 3:00,2209
5/5/18 2:00,2318
5/5/18 1:00,2454
5/5/18 0:00,2653
5/4/18 23:00,2876
5/4/18 22:00,3048
5/4/18 21:00,3073
5/4/18 20:00,3079
5/4/18 19:00,3168
5/4/18 18:00,3357
5/4/18 17:00,3471
5/4/18 16:00,3539
5/4/18 15:00,3523
5/4/18 14:00,3543
5/4/18 13:00,3521
5/4/18 12:00,3485
5/4/18 11:00,3385
5/4/18 10:00,3295
5/4/18 9:00,3128
5/4/18 8:00,3018
5/4/18 7:00,2872
5/4/18 6:00,2570
5/4/18 5:00,2407
5/4/18 4:00,2374
5/4/18 3:00,2426
5/4/18 2:00,2530
5/4/18 1:00,2668
5/4/18 0:00,2876
5/3/18 23:00,3115
5/3/18 22:00,3363
5/3/18 21:00,3406
5/3/18 20:00,3383
5/3/18 19:00,3460
5/3/18 18:00,3566
5/3/18 17:00,3603
5/3/18 16:00,3553
5/3/18 15:00,3502
5/3/18 14:00,3422
5/3/18 13:00,3345
5/3/18 12:00,3409
5/3/18 11:00,3364
5/3/18 10:00,3246
5/3/18 9:00,3107
5/3/18 8:00,3024
5/3/18 7:00,2840
5/3/18 6:00,2608
5/3/18 5:00,2442
5/3/18 4:00,2415
5/3/18 3:00,2447
5/3/18 2:00,2569
5/3/18 1:00,2746
5/3/18 0:00,2950
5/2/18 23:00,3194
5/2/18 22:00,3367
5/2/18 21:00,3367
5/2/18 20:00,3347
5/2/18 19:00,3366
5/2/18 18:00,3390
5/2/18 17:00,3393
5/2/18 16:00,3394
5/2/18 15:00,3349
5/2/18 14:00,3264
5/2/18 13:00,3189
5/2/18 12:00,3109
5/2/18 11:00,3015
5/2/18 10:00,2880
5/2/18 9:00,2782
5/2/18 8:00,2706
5/2/18 7:00,2545
5/2/18 6:00,2281
5/2/18 5:00,2127
5/2/18 4:00,2115
5/2/18 3:00,2139
5/2/18 2:00,2227
5/2/18 1:00,2334
5/2/18 0:00,2525
5/1/18 23:00,2757
5/1/18 22:00,2960
5/1/18 21:00,2960
5/1/18 20:00,2924
5/1/18 19:00,2956
5/1/18 18:00,2966
5/1/18 17:00,2951
5/1/18 16:00,2945
5/1/18 15:00,2924
5/1/18 14:00,2901
5/1/18 13:00,2856
5/1/18 12:00,2819
5/1/18 11:00,2795
5/1/18 10:00,2734
5/1/18 9:00,2723
5/1/18 8:00,2693
5/1/18 7:00,2587
5/1/18 6:00,2344
5/1/18 5:00,2168
5/1/18 4:00,2112
5/1/18 3:00,2111
5/1/18 2:00,2154
5/1/18 1:00,2212
5/1/18 0:00,2358
4/30/18 23:00,2576
4/30/18 22:00,2756
4/30/18 21:00,2755
4/30/18 20:00,2723
4/30/18 19:00,2734
4/30/18 18:00,2756
4/30/18 17:00,2778
4/30/18 16:00,2808
4/30/18 15:00,2862
4/30/18 14:00,2861
4/30/18 13:00,2860
4/30/18 12:00,2868
4/30/18 11:00,2883
4/30/18 10:00,2876
4/30/18 9:00,2923
4/30/18 8:00,2968
4/30/18 7:00,2850
4/30/18 6:00,2546
4/30/18 5:00,2332
4/30/18 4:00,2241
4/30/18 3:00,2210
4/30/18 2:00,2209
4/30/18 1:00,2260
4/30/18 0:00,2359
4/29/18 23:00,2507
4/29/18 22:00,2638
4/29/18 21:00,2588
4/29/18 20:00,2487
4/29/18 19:00,2466
4/29/18 18:00,2451
4/29/18 17:00,2407
4/29/18 16:00,2405
4/29/18 15:00,2431
4/29/18 14:00,2447
4/29/18 13:00,2504
4/29/18 12:00,2549
4/29/18 11:00,2579
4/29/18 10:00,2597
4/29/18 9:00,2554
4/29/18 8:00,2492
4/29/18 7:00,2450
4/29/18 6:00,2358
4/29/18 5:00,2303
4/29/18 4:00,2267
4/29/18 3:00,2265
4/29/18 2:00,2276
4/29/18 1:00,2348
4/29/18 0:00,2473
4/28/18 23:00,2566
4/28/18 22:00,2645
4/28/18 21:00,2593
4/28/18 20:00,2504
4/28/18 19:00,2503
4/28/18 18:00,2512
4/28/18 17:00,2499
4/28/18 16:00,2532
4/28/18 15:00,2561
4/28/18 14:00,2617
4/28/18 13:00,2680
4/28/18 12:00,2732
4/28/18 11:00,2720
4/28/18 10:00,2639
4/28/18 9:00,2538
4/28/18 8:00,2406
4/28/18 7:00,2308
4/28/18 6:00,2202
4/28/18 5:00,2179
4/28/18 4:00,2150
4/28/18 3:00,2170
4/28/18 2:00,2237
4/28/18 1:00,2295
4/28/18 0:00,2401
4/27/18 23:00,2564
4/27/18 22:00,2694
4/27/18 21:00,2676
4/27/18 20:00,2639
4/27/18 19:00,2687
4/27/18 18:00,2757
4/27/18 17:00,2800
4/27/18 16:00,2836
4/27/18 15:00,2868
4/27/18 14:00,2889
4/27/18 13:00,2878
4/27/18 12:00,2882
4/27/18 11:00,2898
4/27/18 10:00,2888
4/27/18 9:00,2872
4/27/18 8:00,2842
4/27/18 7:00,2738
4/27/18 6:00,2444
4/27/18 5:00,2262
4/27/18 4:00,2206
4/27/18 3:00,2187
4/27/18 2:00,2246
4/27/18 1:00,2331
4/27/18 0:00,2463
4/26/18 23:00,2644
4/26/18 22:00,2835
4/26/18 21:00,2833
4/26/18 20:00,2745
4/26/18 19:00,2751
4/26/18 18:00,2806
4/26/18 17:00,2817
4/26/18 16:00,2849
4/26/18 15:00,2876
4/26/18 14:00,2860
4/26/18 13:00,2885
4/26/18 12:00,2885
4/26/18 11:00,2876
4/26/18 10:00,2845
4/26/18 9:00,2898
